name,address,city,state,phone,website,email,price_level,rating,signature_dish,unique_qualities,source
Hunter & Barrel Parramatta,"Shop 2/180 George St, Parramatta NSW 2150, Australia",Parramatta,NSW,(02) 8629 8908,https://hunterandbarrel.com/au/sydney/parramatta/,info@hunterandbarrel.com.au,Expensive,4.5,,Restaurant | Rated 4.5/5 (833 reviews) | Expensive / upscale tier,Google Places API (New)
The Meat & Wine Co Parramatta,"Shop 6 & 7/330 Church St, Parramatta NSW 2150, Australia",Parramatta,NSW,(02) 8629 8808,https://themeatandwineco.com/sydney-restaurants/parramatta/?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=booking-parramatta,,Expensive,4.4,,"Steaks, ribs & skewers, plus a long wine list, in a sophisticated, Afro-centric chophouse. | Steak House | Rated 4.4/5 (1876 reviews) | Expensive / upscale tier",Google Places API (New)
Criniti's Parramatta,"328 Church St, Parramatta NSW 2150, Australia",Parramatta,NSW,(02) 8026 7700,https://www.crinitis.com.au/?utm_content=Criniti's+Parramatta&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_14440171464392776619,reservations@crinitis.com.au,Expensive,4.1,,"Pasta and metre-long wood-fired pizzas served in an airy, unpretentious space with outside tables. | Italian Restaurant | Rated 4.1/5 (3440 reviews) | Expensive / upscale tier",Google Places API (New)
Armani Restaurant,"5/354 Church St, Parramatta NSW 2150, Australia",Parramatta,NSW,(02) 8840 9453,http://armanirestaurant.com.au/,info@armanirestaurant.com.au,Expensive,4,,"Mediterranean-inspired cuisine in a room with a draped, tent-like ceiling and hanging lanterns. | Mediterranean Restaurant | Rated 4/5 (4099 reviews) | Expensive / upscale tier",Google Places API (New)
350 Restaurant & Lounge Parramatta,"350 Church St, Parramatta NSW 2150, Australia",Parramatta,NSW,(02) 9630 4999,https://www.novotelparramatta.com.au/dining/350-restaurant-lounge,Novotel@NMSP.com.au,Expensive,3.9,,"Australian & global provisions served all day in a colourful, contemporary hotel eatery & lounge. | Restaurant | Rated 3.9/5 (117 reviews) | Expensive / upscale tier",Google Places API (New)
Nick & Nora's Parramatta,"Level 26/45 Macquarie St, Parramatta NSW 2150, Australia",Parramatta,NSW,(02) 8646 4930,http://nickandnoras.com.au/parramatta,,Expensive,4.3,,"Stylish 1920s-style cocktail & champagne bar offering oysters & canapes, plus a rooftop terrace. | Bar | Rated 4.3/5 (1073 reviews) | Expensive / upscale tier",Google Places API (New)
Courtney's Catering / T.I Catering / Parramatta Boiler House,"Shop 14/30 Charles St, Parramatta NSW 2150, Australia",Parramatta,NSW,(02) 9685 9667,http://www.ticatering.com.au/,,Expensive,4.6,,"Well-lit space with minimalist decor, offering Modern Australian cuisine crafted from local produce. | Caterer | Rated 4.6/5 (172 reviews) | Expensive / upscale tier",Google Places API (New)
Sealevel,"2 Kingsway, Cronulla NSW 2230, Australia",Cronulla,NSW,(02) 9523 8888,http://www.sealevel.com.au/,,Expensive,4.6,,"Glass-walled eatery with sweeping surf views, serving Modern Australian cuisine focused on seafood. | Restaurant | Rated 4.6/5 (1192 reviews) | Expensive / upscale tier",Google Places API (New)
Summer Salt Restaurant,"66 Mitchell Rd, Cronulla NSW 2230, Australia",Cronulla,NSW,(02) 9523 2366,https://srghospitality.com.au/venue/summer-salt/,reservations@summersaltrestaurant.com.au,Expensive,4.3,,"Contemporary restaurant with a menu of modern Australian specialties, plus sweeping ocean & beach views. | Restaurant | Rated 4.3/5 (1355 reviews) | Expensive / upscale tier",Google Places API (New)
Blue Angel Restaurant,"223 Palmer St, Darlinghurst NSW 2010, Australia",Darlinghurst,NSW,(02) 9380 5941,http://www.blueangel.com.au/,,Very Expensive,4.2,,"Old-school restaurant serving Wagyu beef and seafood-focused French, Italian and Japanese dishes. | Seafood Restaurant | Rated 4.2/5 (518 reviews) | Very expensive / luxury tier",Google Places API (New)
Beppi's Italian,"21 Yurong St, Darlinghurst NSW 2010, Australia",Darlinghurst,NSW,(02) 9360 4558,http://www.beppis.com.au/,beppis@beppis.com.au,Very Expensive,4.3,,"Family-run trattoria serving refined Italian classics since 1956, with cosy seating in the cellar. | Italian Restaurant | Rated 4.3/5 (598 reviews) | Very expensive / luxury tier",Google Places API (New)
Buon Ricordo Italian Restaurant & Private Dining,"108 Boundary St, Paddington NSW 2021, Australia",Paddington,NSW,(02) 9360 6729,http://buonricordo.com.au/,,Expensive,4.5,,Long-running Italian restaurant with white linen tablecloths and an art-filled private dining room. | Italian Restaurant | Rated 4.5/5 (291 reviews) | Expensive / upscale tier,Google Places API (New)
Fratelli Paradiso,"12-16 Challis Ave, Potts Point NSW 2011, Australia",Potts Point,NSW,(02) 9063 8180,http://fratelliparadiso.com/,,Expensive,4.4,,Italian food and imported wine in a bustling space with exposed-brick walls and a blackboard menu. | Italian Restaurant | Rated 4.4/5 (906 reviews) | Expensive / upscale tier,Google Places API (New)
Don't Tell Aunty,"414 Bourke Street, Entrance From, Fitzroy St, Surry Hills NSW 2010, Australia",Surry Hills,NSW,(02) 9331 5399,http://donttellaunty.com.au/,info@donttellaunty.com.au,Expensive,4.2,,Elevated Indian cuisine & street food served in a relaxed restaurant that has colourful decor. | Indian Restaurant | Rated 4.2/5 (2142 reviews) | Expensive / upscale tier,Google Places API (New)
Windows on the Park Restaurant,"level 1/36 College St, Darlinghurst NSW 2010, Australia",Darlinghurst,NSW,(02) 9361 8400,https://www.pullmansydneyhydepark.com.au/dining/windows-on-the-park-restaurant,H8763@ACCOR.COM,Expensive,4.1,,Breakfast served in an upscale hotel dining room with big windows and an open view of Hyde Park. | Australian Restaurant | Rated 4.1/5 (21 reviews) | Expensive / upscale tier,Google Places API (New)
10 William St,"10 William St, Paddington NSW 2021, Australia",Paddington,NSW,(02) 9360 3310,http://10williamst.com.au/,,Expensive,4.5,,Sophisticated Italian cuisine in an intimate 2-storey bistro with an extensive European wine list. | Italian Restaurant | Rated 4.5/5 (700 reviews) | Expensive / upscale tier,Google Places API (New)
The Winery,"285A Crown St, Surry Hills NSW 2010, Australia",Surry Hills,NSW,(02) 8322 2007,https://www.thewinerysurryhills.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=plcid_15947272690481394003,info@thewinerysurryhills.com.au,Expensive,4.5,,"Laneway wine bar serving Modern Australian food, with stylish bohemian decor and outdoor seating. | Wine Bar | Rated 4.5/5 (3439 reviews) | Expensive / upscale tier",Google Places API (New)
"Love, Tilly Devine","91 Crown Ln, Darlinghurst NSW 2010, Australia",Darlinghurst,NSW,(02) 9326 9297,https://www.lovetillygroup.com/love-tilly-devine,tilly@lovetillydevine.com,Expensive,4.5,,"Funky, cosy bar with eclectic furniture and an extensive wine menu accompanying Italian nibbles. | Wine Bar | Rated 4.5/5 (429 reviews) | Expensive / upscale tier",Google Places API (New)
The Apollo Restaurant,"44 Macleay St, Potts Point NSW 2011, Australia",Potts Point,NSW,(02) 8354 0888,http://www.theapollo.com.au/,,Expensive,4.6,,Modern Greek dishes cooked over wood & charcoal in an industrial-chic space with a marble bar. | Greek Restaurant | Rated 4.6/5 (2465 reviews) | Expensive / upscale tier,Google Places API (New)
Ormeggio at The Spit,"D’Albora Marinas, Spit Rd, Mosman NSW 2088, Australia",Mosman,NSW,(02) 9969 4088,http://www.ormeggio.com.au/,info@ormeggio.com.au,Expensive,4.5,,"Innovative Italian food, made with locally sourced produce, in a stylish locale with a seaside deck. | Italian Restaurant | Rated 4.5/5 (1401 reviews) | Expensive / upscale tier",Google Places API (New)
Indigo Double Bay,"6/15 Cross St, Double Bay NSW 2028, Australia",Double Bay,NSW,(02) 9363 5966,http://www.indigodoublebay.com/,info@indigodoublebay.com,Expensive,4.2,,"Creative breakfast & lunch menu offered in an airy, sleek café with outdoor seating. | Cafe | Rated 4.2/5 (902 reviews) | Expensive / upscale tier",Google Places API (New)
Bistro Moncur,"116A Queen St, Woollahra NSW 2025, Australia",Woollahra,NSW,(02) 9327 9713,http://www.bistromoncur.com.au/,reservations@bistromoncur.com.au,Very Expensive,4.6,,"French dishes served in a bright dining room with cool wall art, and a vaulted, wooden ceiling. | French Restaurant | Rated 4.6/5 (976 reviews) | Very expensive / luxury tier",Google Places API (New)
North Bondi Fish,"120 Ramsgate Ave, North Bondi NSW 2026, Australia",North Bondi,NSW,(02) 9130 2155,https://www.northbondifish.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=North_Bondi_Fish&utm_term=plcid_2446569835991579604,res.northbondifish@solotel.com.au,Expensive,4.1,,Iconic seafood eatery serving creative dishes in an open space with lanterns and beachfront views. | Restaurant | Rated 4.1/5 (1286 reviews) | Expensive / upscale tier,Google Places API (New)
Hurricane's Grill & Bar Bondi Beach,"130 Roscoe St, Bondi Beach NSW 2026, Australia",Bondi Beach,NSW,(02) 9130 7101,https://www.hurricanesgrillandbar.com.au/bondi-beach/,,Expensive,4.4,,"Convivial steakhouse & bar with spacious patio seating, also offering salads & seafood dishes. | Steak House | Rated 4.4/5 (2977 reviews) | Expensive / upscale tier",Google Places API (New)
Cipri Italian,"10 Elizabeth St, Paddington NSW 2021, Australia",Paddington,NSW,(02) 9331 3333,https://www.cipriitalian.com.au/,,Expensive,4.6,,"Smart room with white tablecloths and takeaway artisanal goods, plating classic dishes with a twist. | Italian Restaurant | Rated 4.6/5 (280 reviews) | Expensive / upscale tier",Google Places API (New)
Tequila Mockingbird,"6 Heeley St, Paddington NSW 2021, Australia",Paddington,NSW,(02) 9290 7011,https://www.tequila-mockingbird.com.au/,info@tequila-mockingbird.com.au,Expensive,4.6,,"Lively restaurant in a 19th-century property, with sharing plates, cocktails & Latin American fare. | Latin American Restaurant | Rated 4.6/5 (907 reviews) | Expensive / upscale tier",Google Places API (New)
The Paddington,"384 Oxford St, Paddington NSW 2021, Australia",Paddington,NSW,(02) 9114 7329,https://merivale.com/venues/thepaddington?&utm_source=googlemybusiness_venue&utm_medium=organic&utm_campaign=googlemybusiness_venue_organic_thepaddington&utm_content=website,,Expensive,4.3,,"Fashionable bistro offering elevated fare, cocktails & wine, plus happy hour & Sunday roast. | Pub | Rated 4.3/5 (903 reviews) | Expensive / upscale tier",Google Places API (New)
La Lune Wine Co,"Shop 3/109 Melbourne St, South Brisbane QLD 4101, Australia",South Brisbane,QLD,(07) 3255 0010,https://www.lalunewineco.com.au/,,Expensive,4.7,,Restaurant | Rated 4.7/5 (409 reviews) | Expensive / upscale tier,Google Places API (New)
Bondi&Bourke,"Cattleya Condominium, 235 Salcedo, Legaspi Village, Makati City, 1229 Metro Manila, Philippines",,,0998 840 6268,http://instagram.com/bondibourkeph,,Expensive,4.5,,Restaurant | Rated 4.5/5 (586 reviews) | Expensive / upscale tier,Google Places API (New)
The Cowrie Restaurant,"109 Scenic Hwy, Terrigal NSW 2260, Australia",Terrigal,NSW,(02) 4384 3016,https://www.thecowrie.com.au/,info@thecowrie.com.au,Expensive,4.7,,"Breezy venue overlooking the beach, for upscale Modern Australian dishes and tasting menus. | Restaurant | Rated 4.7/5 (1351 reviews) | Expensive / upscale tier",Google Places API (New)
Eastside Bar & Grill,"Old Rum Store, Level 1/8 Kensington St, Chippendale NSW 2008, Australia",Chippendale,NSW,(02) 9212 0900,https://eastsidebarandgrill.com.au/,media@kensingtonstreet.com.au,Expensive,4.1,,Bar & Grill | Rated 4.1/5 (705 reviews) | Expensive / upscale tier,Google Places API (New)
Charlie Parker's,"Basement/380 Oxford St, Paddington NSW 2021, Australia",Paddington,NSW,(02) 9114 7332,https://merivale.com/venues/charlieparkers?&utm_source=googlemybusiness_venue&utm_medium=organic&utm_campaign=googlemybusiness_venue_organic_charlieparkers&utm_content=website,,Expensive,4.1,,Bar | Rated 4.1/5 (228 reviews) | Expensive / upscale tier,Google Places API (New)
Carlton Wine Room,"172-174 Faraday St, Carlton VIC 3053, Australia",Carlton,VIC,(03) 9347 2626,https://www.thecarltonwineroom.com.au/,info@thecarltonwineroom.com.au,Expensive,4.7,,"Inventive tasting menus and a thoughtful wine list, at a chic restaurant in a 19th-century building. | Restaurant | Rated 4.7/5 (1027 reviews) | Expensive / upscale tier",Google Places API (New)
Scopri Italian Food and Wine,"191 Nicholson St, Carlton VIC 3053, Australia",Carlton,VIC,(03) 9347 8252,http://scopri.com.au/,info@scopri.com.au,Expensive,4.8,,"Understated white-tablecloth restaurant, for refined mains, handmade pasta & imported wines. | Italian Restaurant | Rated 4.8/5 (1207 reviews) | Expensive / upscale tier",Google Places API (New)
Masani Italian Dining & Terrace,"313Drummond St, Carlton VIC 3053, Australia",Carlton,VIC,(03) 9347 5610,https://www.masani.com.au/,eat@masani.com.au,Expensive,4.1,,"White-tablecloth restaurant with stained glass and a wood-and-tile bar, plating upmarket dishes. | Italian Restaurant | Rated 4.1/5 (203 reviews) | Expensive / upscale tier",Google Places API (New)
TAVERNA,"434 Lygon St, Brunswick East VIC 3057, Australia",Brunswick East,VIC,(03) 9036 4949,http://www.ourtaverna.com/,hello@ourtaverna.com,Expensive,4.6,,"Modern European share plates, served in a vintage-chic dining room with a white, marble fireplace. | Greek Restaurant | Rated 4.6/5 (1048 reviews) | Expensive / upscale tier",Google Places API (New)
Richmond Oysters,"437 Church St, Richmond VIC 3121, Australia",Richmond,VIC,(03) 9428 5121,http://www.richmondoysters.com.au/,info@richmondoysters.com.au,Expensive,4.4,,Light-filled seafood bistro and wholesaler with a focus on local produce and a sleek feature bar. | Seafood Restaurant | Rated 4.4/5 (511 reviews) | Expensive / upscale tier,Google Places API (New)
Du Fermier,"42 High St, Trentham VIC 3458, Australia",Trentham,VIC,(03) 5424 1634,https://anniesmithers.com.au/du-fermier,,Expensive,4.9,,"A weekly changing menu of garden-to-table French-style meals made in a rustic, relaxed cafe. | Restaurant | Rated 4.9/5 (213 reviews) | Expensive / upscale tier",Google Places API (New)
Brae Restaurant,"4285 Cape Otway Rd, Birregurra VIC 3242, Australia",Birregurra,VIC,(03) 5236 2226,http://www.braerestaurant.com/,,Very Expensive,4.5,,Upscale seasonal dining in an airy space with daily menus featuring locally sourced produce & meat. | Restaurant | Rated 4.5/5 (404 reviews) | Very expensive / luxury tier,Google Places API (New)
